"pitcher","pit_kpct","pit_fbpct","pit_1Bpct","pit_2Bpct","pit_3Bpct","pit_HRpct","pit_ipoutpct","pit_pa"
"fernr001",0.249122807017544,0.119298245614035,0.150877192982456,0.0280701754385965,0.0105263157894737,0.0140350877192982,0.428070175438596,285
"kitta001",0.233449477351916,0.0696864111498258,0.128919860627178,0.0418118466898955,0.00348432055749129,0.0348432055749129,0.48780487804878,287
"roben002",0.254545454545455,0.0363636363636364,0.181818181818182,0.0363636363636364,0,0.0545454545454545,0.436363636363636,55
"grays001",0.302533532041729,0.0625931445603577,0.12220566318927,0.0491803278688525,0.00894187779433681,0.0312965722801788,0.423248882265276,671
"romej002",0.209876543209877,0.0864197530864197,0.135802469135802,0.0452674897119342,0,0.0329218106995885,0.489711934156379,243
"helsr001",0.296992481203008,0.0864661654135338,0.154135338345865,0.0225563909774436,0,0.0112781954887218,0.428571428571429,266
"lynnl001",0.213307240704501,0.0939334637964775,0.146771037181996,0.0410958904109589,0.00195694716242661,0.0313111545988258,0.471624266144814,511
"roycc001",0.212903225806452,0.135483870967742,0.141935483870968,0.032258064516129,0.0129032258064516,0.0129032258064516,0.451612903225806,155
"allel003",0.18287037037037,0.104166666666667,0.143518518518519,0.0601851851851852,0.00694444444444444,0.0509259259259259,0.451388888888889,432
"herrt002",0.264591439688716,0.116731517509728,0.108949416342412,0.0350194552529183,0,0.00778210116731518,0.466926070038911,257
"contr001",0.187919463087248,0.11744966442953,0.12751677852349,0.0469798657718121,0,0.0369127516778524,0.483221476510067,298
"avilp001",0.232294617563739,0.113314447592068,0.141643059490085,0.0396600566572238,0.0028328611898017,0.0226628895184136,0.447592067988669,353
"bibet001",0.263380281690141,0.0732394366197183,0.11830985915493,0.0563380281690141,0.00563380281690141,0.0309859154929577,0.452112676056338,710
"smitc009",0.356401384083045,0.069204152249135,0.103806228373702,0.0657439446366782,0.00346020761245675,0.00346020761245675,0.397923875432526,289
"gaddh001",0.237410071942446,0.0647482014388489,0.0827338129496403,0.0503597122302158,0.00719424460431655,0.0143884892086331,0.543165467625899,278
"clase001",0.244444444444444,0.0444444444444444,0.114814814814815,0.0222222222222222,0,0.00740740740740741,0.566666666666667,270
"liveb001",0.186708860759494,0.0854430379746835,0.136075949367089,0.0411392405063291,0.00632911392405063,0.0363924050632911,0.507911392405063,632
"hents001",0.296703296703297,0.0549450549450549,0.0989010989010989,0.0659340659340659,0,0.032967032967033,0.450549450549451,91
"barls001",0.282157676348548,0.145228215767635,0.112033195020747,0.045643153526971,0,0.024896265560166,0.390041493775934,241
"cortn001",0.228169014084507,0.0605633802816901,0.132394366197183,0.0619718309859155,0,0.0338028169014084,0.483098591549296,710
"kahnt001",0.256983240223464,0.11731843575419,0.0893854748603352,0.0502793296089385,0,0.0279329608938547,0.458100558659218,179
"weavl001",0.311178247734139,0.0906344410876133,0.0876132930513595,0.027190332326284,0.0120845921450151,0.0302114803625378,0.441087613293051,331
"holmc001",0.250922509225092,0.0922509225092251,0.162361623616236,0.044280442804428,0,0.014760147601476,0.435424354243542,271
"gil-l001",0.268445839874411,0.133437990580848,0.0879120879120879,0.043956043956044,0.00313971742543171,0.0282574568288854,0.434850863422292,637
"rodoc001",0.264945652173913,0.0910326086956522,0.122282608695652,0.0434782608695652,0.00543478260869565,0.0421195652173913,0.43070652173913,736
"hamii001",0.251533742331288,0.104294478527607,0.153374233128834,0.0613496932515337,0,0.0122699386503067,0.417177914110429,163
"fergc001",0.269076305220884,0.116465863453815,0.156626506024096,0.0441767068273092,0,0.0240963855421687,0.389558232931727,249
"tonkm001",0.25,0.111764705882353,0.144117647058824,0.0411764705882353,0.00294117647058824,0.0176470588235294,0.432352941176471,340
"waldm003",0.2128,0.0816,0.144,0.0512,0.0032,0.0336,0.4736,625
"morea001",0.261029411764706,0.0808823529411765,0.147058823529412,0.0625,0.00735294117647059,0.0147058823529412,0.426470588235294,272
"estrj002",0.373015873015873,0.0912698412698413,0.119047619047619,0.0317460317460317,0,0.0158730158730159,0.369047619047619,252
"mazua001",0.139240506329114,0.145569620253165,0.139240506329114,0.069620253164557,0.00632911392405063,0.0379746835443038,0.462025316455696,158
"matsy001",0.268482490272374,0.105058365758755,0.0972762645914397,0.0389105058365759,0.0116731517509728,0.0311284046692607,0.447470817120623,257
"deloe001",0.237410071942446,0.107913669064748,0.107913669064748,0.0611510791366906,0.00359712230215827,0.0611510791366906,0.420863309352518,278
"ceasd001",0.293963254593176,0.0879265091863517,0.110236220472441,0.0446194225721785,0.00131233595800525,0.0236220472440945,0.438320209973753,762
"peraw002",0.135802469135802,0.111111111111111,0.148148148148148,0.0185185185185185,0,0.037037037037037,0.549382716049383,162
"joycb001",0.232394366197183,0.126760563380282,0.161971830985915,0.0140845070422535,0,0.00704225352112676,0.457746478873239,142
"britj003",0.156756756756757,0.0540540540540541,0.216216216216216,0.0216216216216216,0.00540540540540541,0.0216216216216216,0.524324324324324,185
"valdf001",0.240398293029872,0.0867709815078236,0.145092460881935,0.0341394025604552,0.00142247510668563,0.0184921763869132,0.473684210526316,703
"browh001",0.251404494382022,0.0912921348314607,0.168539325842697,0.0224719101123595,0.00280898876404494,0.0252808988764045,0.438202247191011,712
"montr004",0.140243902439024,0.134146341463415,0.134146341463415,0.024390243902439,0.00609756097560976,0.0487804878048781,0.51219512195122,164
"abreb002",0.316923076923077,0.116923076923077,0.12,0.0307692307692308,0.00307692307692308,0.0276923076923077,0.384615384615385,325
"presr001",0.237704918032787,0.0819672131147541,0.151639344262295,0.069672131147541,0,0.0163934426229508,0.442622950819672,244
"scott004",0.25177304964539,0.138297872340426,0.109929078014184,0.0212765957446809,0.00354609929078014,0.024822695035461,0.450354609929078,282
"verlj001",0.186868686868687,0.0833333333333333,0.169191919191919,0.0353535353535354,0.00505050505050505,0.0378787878787879,0.482323232323232,396
"marts003",0.162162162162162,0.0990990990990991,0.130630630630631,0.0540540540540541,0.0045045045045045,0.0315315315315315,0.518018018018018,222
"hadej001",0.377697841726619,0.0935251798561151,0.0899280575539568,0.0179856115107914,0.00359712230215827,0.0431654676258993,0.37410071942446,278
"plesz001",0.0925925925925926,0.12962962962963,0.0925925925925926,0.0555555555555556,0,0.0740740740740741,0.555555555555556,54
"rodrc003",0.157894736842105,0.0526315789473684,0.245614035087719,0.0175438596491228,0.0175438596491228,0.0526315789473684,0.456140350877193,57
"pegue001",0.20704845814978,0.127753303964758,0.185022026431718,0.0220264317180617,0.00440528634361234,0.0176211453744493,0.436123348017621,227
"milnh001",0.238805970149254,0.0597014925373134,0.164179104477612,0.041044776119403,0.00746268656716418,0.0223880597014925,0.466417910447761,268
"herne002",0.125,0.078125,0.09375,0.046875,0,0.078125,0.578125,64
"myert001",0.223198594024605,0.0720562390158172,0.154657293497364,0.0333919156414763,0.00175746924428822,0.031634446397188,0.483304042179262,569
"paree003",0.183908045977011,0.137931034482759,0.103448275862069,0.0459770114942529,0,0,0.528735632183908,87
"payaj001",0.251063829787234,0.0851063829787234,0.0893617021276596,0.0425531914893617,0.00425531914893617,0.0297872340425532,0.497872340425532,235
"megit001",0.273224043715847,0.0819672131147541,0.14207650273224,0.0163934426229508,0,0.0218579234972678,0.46448087431694,183
"peraf001",0.275862068965517,0.107586206896552,0.126896551724138,0.0331034482758621,0.00137931034482759,0.0358620689655172,0.419310344827586,725
"hudsb001",0.268398268398268,0.0865800865800866,0.0562770562770563,0.0303030303030303,0.00432900432900433,0.0303030303030303,0.523809523809524,231
"martj010",0.175,0.1375,0.1125,0.05,0,0.0125,0.5125,80
"medil002",0.177777777777778,0.116666666666667,0.161111111111111,0.0555555555555556,0,0.0222222222222222,0.466666666666667,180
"brooa001",0.100840336134454,0.0756302521008403,0.184873949579832,0.0588235294117647,0,0.0336134453781513,0.546218487394958,119
"crouh001",0.317757009345794,0.177570093457944,0.0747663551401869,0.0373831775700935,0,0.0186915887850467,0.373831775700935,107
"spenm001",0.193548387096774,0.0768049155145929,0.155145929339478,0.0629800307219662,0.00460829493087558,0.0307219662058372,0.476190476190476,651
"mcfat001",0.165957446808511,0.0893617021276596,0.157446808510638,0.051063829787234,0,0.0170212765957447,0.519148936170213,235
"newcs001",0.155555555555556,0.2,0.133333333333333,0.0222222222222222,0,0.0444444444444444,0.444444444444444,45
"alexs001",0.19375,0.10625,0.13125,0.04375,0,0.01875,0.50625,160
"estej001",0.169429097605893,0.0681399631675875,0.130755064456722,0.0626151012891344,0.00368324125230203,0.0423572744014733,0.523020257826888,543
"adama002",0.277486910994764,0.18848167539267,0.115183246073298,0.06282722513089,0,0.0209424083769634,0.335078534031414,191
"ercel001",0.284584980237154,0.0869565217391304,0.138339920948617,0.0395256916996047,0.00395256916996047,0.0118577075098814,0.434782608695652,253
"millm004",0.417670682730924,0.0883534136546185,0.100401606425703,0.0200803212851406,0,0.0240963855421687,0.349397590361446,249
"danid001",0.208955223880597,0.0522388059701493,0.171641791044776,0.082089552238806,0,0.0373134328358209,0.447761194029851,134
"flahj002",0.298921417565485,0.0647149460708783,0.135593220338983,0.0277349768875193,0.00770416024653313,0.036979969183359,0.428351309707242,649
"brieb001",0.24468085106383,0.113475177304965,0.127659574468085,0.0390070921985816,0.0106382978723404,0.0177304964539007,0.446808510638298,282
"wentj001",0.240131578947368,0.121710526315789,0.161184210526316,0.0296052631578947,0,0.0263157894736842,0.421052631578947,304
"maedk001",0.197938144329897,0.0742268041237113,0.156701030927835,0.0515463917525773,0.00206185567010309,0.045360824742268,0.472164948453608,485
"vestw001",0.217993079584775,0.0726643598615917,0.166089965397924,0.0311418685121107,0.00346020761245675,0.0103806228373702,0.498269896193772,289
"chafa001",0.284552845528455,0.130081300813008,0.170731707317073,0.0203252032520325,0,0.0203252032520325,0.373983739837398,246
"mills001",0.217777777777778,0.08,0.0977777777777778,0.0444444444444444,0,0.04,0.52,225
"olsor001",0.217204301075269,0.0795698924731183,0.150537634408602,0.0451612903225806,0.0043010752688172,0.0150537634408602,0.488172043010753,465
"holtt002",0.217514124293785,0.0593220338983051,0.107344632768362,0.0282485875706215,0.00564971751412429,0.019774011299435,0.562146892655367,354
"folej001",0.184,0.088,0.148,0.032,0.004,0.02,0.524,250
"mizec001",0.172566371681416,0.0685840707964602,0.190265486725664,0.0442477876106195,0.00884955752212389,0.0243362831858407,0.491150442477876,452
"wanta001",0.5,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,6
"faeda001",0.223577235772358,0.126016260162602,0.126016260162602,0.0365853658536585,0,0.0365853658536585,0.451219512195122,246
"grayj003",0.195899772209567,0.0637813211845103,0.170842824601367,0.0387243735763098,0.00911161731207289,0.0250569476082005,0.496583143507973,439
"urenj001",0.151187904967603,0.0928725701943845,0.155507559395248,0.041036717062635,0.00215982721382289,0.0280777537796976,0.529157667386609,463
"robed002",0.334459459459459,0.108108108108108,0.141891891891892,0.0202702702702703,0,0.0168918918918919,0.378378378378378,296
"leclj001",0.309027777777778,0.125,0.138888888888889,0.03125,0,0.0243055555555556,0.371527777777778,288
"sborj002",0.246376811594203,0.0579710144927536,0.159420289855072,0.0579710144927536,0,0.0144927536231884,0.463768115942029,69
"schem001",0.225988700564972,0.0621468926553672,0.124293785310734,0.0621468926553672,0,0.0395480225988701,0.485875706214689,177
"yatek001",0.358649789029536,0.126582278481013,0.0632911392405063,0.0210970464135021,0,0.0126582278481013,0.417721518987342,237
"lorem002",0.180970149253731,0.123134328358209,0.117537313432836,0.0373134328358209,0.00186567164179104,0.0317164179104478,0.507462686567164,536
"latzj001",0.208333333333333,0.145833333333333,0.151041666666667,0.0208333333333333,0,0.03125,0.442708333333333,192
"robed005",0.230769230769231,0.153846153846154,0.192307692307692,0,0,0.0384615384615385,0.384615384615385,26
"hernj004",0.203125,0.151041666666667,0.135416666666667,0.0416666666666667,0.00520833333333333,0.03125,0.432291666666667,192
"kochj001",0.093984962406015,0.0676691729323308,0.176691729323308,0.0526315789473684,0,0.0263157894736842,0.582706766917293,266
"castl003",0.243393602225313,0.0723226703755216,0.132127955493741,0.0500695410292072,0.00278164116828929,0.0347705146036161,0.464534075104312,719
"rosek001",0.163461538461538,0.0769230769230769,0.163461538461538,0.0576923076923077,0,0.0480769230769231,0.490384615384615,104
"bazae001",0.305555555555556,0.0833333333333333,0.138888888888889,0.0277777777777778,0,0.0185185185185185,0.425925925925926,108
"woo-b001",0.213983050847458,0.0338983050847458,0.141949152542373,0.0317796610169492,0,0.0296610169491525,0.548728813559322,472
"thort002",0.261904761904762,0.0816326530612245,0.129251700680272,0.054421768707483,0.00340136054421769,0.0272108843537415,0.442176870748299,294
"snidc001",0.27810650887574,0.0769230769230769,0.136094674556213,0.0473372781065089,0,0.029585798816568,0.431952662721893,169
"santg001",0.193548387096774,0.0645161290322581,0.161290322580645,0.0645161290322581,0,0,0.516129032258065,31
"stanr002",0.278008298755187,0.116182572614108,0.132780082987552,0.024896265560166,0.00829875518672199,0.033195020746888,0.406639004149378,241
"munoa002",0.331896551724138,0.125,0.0948275862068965,0.0129310344827586,0,0.0258620689655172,0.40948275862069,232
"votha001",0.245967741935484,0.0846774193548387,0.112903225806452,0.032258064516129,0.00403225806451613,0.0362903225806452,0.483870967741935,248
"kirbg001",0.230077120822622,0.038560411311054,0.151670951156812,0.0488431876606684,0.0038560411311054,0.0282776349614396,0.498714652956298,778
"gilbl002",0.273972602739726,0.0510585305105853,0.102117061021171,0.0485678704856787,0.0012453300124533,0.0323785803237858,0.4906600249066,803
"sauct001",0.228915662650602,0.120481927710843,0.156626506024096,0.0240963855421687,0.0120481927710843,0.0180722891566265,0.439759036144578,166
"strir001",0.128608923884514,0.0603674540682415,0.188976377952756,0.078740157480315,0,0.0183727034120735,0.5249343832021,381
"fergt001",0.29951690821256,0.1256038647343,0.0917874396135266,0.0338164251207729,0.00966183574879227,0.0193236714975845,0.420289855072464,207
"blacp001",0.186708860759494,0.0759493670886076,0.15506329113924,0.0443037974683544,0.00316455696202532,0.0379746835443038,0.496835443037975,316
"quijj001",0.285714285714286,0.226190476190476,0.119047619047619,0.0119047619047619,0,0.0119047619047619,0.345238095238095,84
"otanm001",0.364238410596026,0.152317880794702,0.132450331125828,0.033112582781457,0,0.0132450331125828,0.304635761589404,151
"bidoo001",0.243243243243243,0.127413127413127,0.108108108108108,0.0463320463320463,0,0.0115830115830116,0.463320463320463,259
"mullk001",0.178217821782178,0.0544554455445545,0.158415841584158,0.0495049504950495,0,0.0297029702970297,0.52970297029703,202
"quanc001",0.167682926829268,0.121951219512195,0.153963414634146,0.0396341463414634,0.00914634146341463,0.0350609756097561,0.472560975609756,656
"lambp001",0.178571428571429,0.110714285714286,0.178571428571429,0.0428571428571429,0.0142857142857143,0.025,0.45,280
"birdj001",0.167567567567568,0.156756756756757,0.145945945945946,0.0594594594594595,0,0.027027027027027,0.443243243243243,185
"lawrj002",0.161290322580645,0.14336917562724,0.186379928315412,0.039426523297491,0.003584229390681,0.032258064516129,0.433691756272401,279
"freek001",0.173469387755102,0.0551020408163265,0.171428571428571,0.0469387755102041,0.0102040816326531,0.0448979591836735,0.497959183673469,490
"kinlt001",0.252631578947368,0.12280701754386,0.119298245614035,0.0491228070175439,0.00701754385964912,0.0385964912280702,0.410526315789474,285
"vodnv001",0.203125,0.11875,0.171875,0.01875,0.0125,0.021875,0.453125,320
"feltr001",0.199421965317919,0.0852601156069364,0.167630057803468,0.0390173410404624,0.00289017341040462,0.0289017341040462,0.476878612716763,692
"curtj003",0.0833333333333333,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.416666666666667,12
"chiva001",0.210526315789474,0.0827067669172932,0.150375939849624,0.0150375939849624,0.0150375939849624,0.0526315789473684,0.473684210526316,133
"buttj001",0.268707482993197,0.146258503401361,0.0884353741496599,0.0306122448979592,0,0.0204081632653061,0.445578231292517,294
"peted003",0.198039215686275,0.103921568627451,0.154901960784314,0.0431372549019608,0.00196078431372549,0.0156862745098039,0.482352941176471,510
"brazh001",0.235023041474654,0.129032258064516,0.138248847926267,0.0138248847926267,0.0138248847926267,0.00921658986175115,0.460829493087558,217
"youna002",0.220588235294118,0.102941176470588,0.132352941176471,0.0441176470588235,0.0147058823529412,0.0294117647058824,0.455882352941176,68
"ottaa001",0.285714285714286,0.122448979591837,0.138775510204082,0.0326530612244898,0.00408163265306122,0.0244897959183673,0.391836734693878,245
"yound005",0.290909090909091,0.151515151515152,0.121212121212121,0.0363636363636364,0,0.0181818181818182,0.381818181818182,165
"quinj001",0.188284518828452,0.103207810320781,0.133891213389121,0.0404463040446304,0.00418410041841004,0.0306834030683403,0.499302649930265,717
"franb002",0.225490196078431,0.071078431372549,0.102941176470588,0.0367647058823529,0,0.0416666666666667,0.522058823529412,408
"pop-z001",0.157894736842105,0.100478468899522,0.143540669856459,0.0287081339712919,0,0.0430622009569378,0.526315789473684,209
"cabrg001",0.18450184501845,0.114391143911439,0.154981549815498,0.040590405904059,0,0.03690036900369,0.468634686346863,271
"greec003",0.219047619047619,0.0761904761904762,0.123809523809524,0.0333333333333333,0,0.0380952380952381,0.509523809523809,210
"gausk001",0.214285714285714,0.0767195767195767,0.133597883597884,0.0542328042328042,0.00396825396825397,0.0264550264550265,0.490740740740741,756
